SYMBOL,SERIES,Adjusted_52_Week_High,52WH_Date,Adjusted_52_Week_Low,52WL_Date
SURAJEST,EQ,    382.75,26-JUN-2025,    171.30,30-MAR-2026
SURAJLTD,EQ,    424.40,25-JUN-2025,    205.00,30-MAR-2026
SURAKSHA,EQ,    352.50,25-JUN-2025,    224.10,30-MAR-2026
SURANASOL,EQ,     39.08,08-SEP-2025,     18.31,30-MAR-2026
SURANAT&P,EQ,     29.27,09-SEP-2025,     15.50,30-MAR-2026
SURYALA,EQ,    508.00,01-JUN-2026,    330.30,30-APR-2026
SURYALAXMI,EQ,     82.40,04-JUL-2025,     43.00,30-MAR-2026
SURYAROSNI,EQ,    359.00,25-JUN-2025,    187.35,30-MAR-2026
SURYODAY,EQ,    190.78,13-MAY-2026,    115.41,24-FEB-2026
SUTLEJTEX,EQ,     51.70,14-JUL-2025,     24.00,30-MAR-2026
SUVEN,EQ,    299.99,15-JUL-2025,    124.11,24-MAR-2026
SUVIDHAA,EQ,      6.57,17-JUL-2025,      2.21,30-MAR-2026
SUYOG,EQ,    929.20,22-JUL-2025,    526.50,01-FEB-2026
SUZLON,EQ,     68.30,16-JUL-2025,     38.19,09-MAR-2026
SWANCORP,EQ,    526.70,16-JUL-2025,    295.65,30-MAR-2026
SWARAJENG,EQ,   4720.00,16-JUL-2025,   3301.30,30-MAR-2026
SWELECTES,EQ,    977.00,10-OCT-2025,    483.10,30-MAR-2026
SWIGGY,EQ,    474.00,19-SEP-2025,    236.80,11-JUN-2026
SWSOLAR,EQ,    341.00,15-JUL-2025,    148.00,30-MAR-2026
SYMPHONY,EQ,   1200.50,17-JUL-2025,    656.00,11-JUN-2026
SYNCOMF,EQ,     20.13,25-JUN-2025,     10.21,30-MAR-2026
SYNGENE,EQ,    728.60,30-JUL-2025,    380.00,06-APR-2026
SYRMA,EQ,   1422.00,23-JUN-2026,    500.00,23-JUN-2025
TAALTECH,EQ,   3949.90,29-MAY-2026,   2616.10,19-MAY-2026
TAINWALCHM,EQ,    274.99,22-JUL-2025,    155.00,12-DEC-2025
TAJGVK,EQ,    512.65,09-SEP-2025,    281.35,23-MAR-2026
TALBROAUTO,EQ,    385.85,15-JUN-2026,    219.90,24-MAR-2026
TAMBOLIIN,EQ,    216.00,23-JUN-2026,    141.50,21-APR-2026
TANLA,EQ,    766.00,19-SEP-2025,    365.90,30-MAR-2026
TARACHAND,EQ,    103.67,14-OCT-2025,     53.00,30-MAR-2026
TARAPUR,EQ,     39.99,17-NOV-2025,     17.50,04-JUN-2026
TARC,EQ,    206.10,16-JUL-2025,    109.10,30-MAR-2026
TARIL,EQ,    578.50,05-AUG-2025,    224.05,02-FEB-2026
TARMAT,EQ,     73.90,27-FEB-2026,     46.26,13-JAN-2026
TARSONS,EQ,    402.85,01-JUL-2025,    164.45,30-MAR-2026
TASTYBITE,EQ,  11958.00,07-AUG-2025,   6430.00,23-MAR-2026
TATACAP,EQ,    379.95,19-JUN-2026,    296.00,02-JUN-2026
TATACHEM,EQ,   1026.65,17-SEP-2025,    580.30,30-MAR-2026
TATACOMM,EQ,   2110.00,22-JUN-2026,   1322.50,02-APR-2026
TATACONSUM,EQ,   1282.70,12-MAY-2026,   1007.20,02-APR-2026
TATAELXSI,EQ,   6439.50,16-JUL-2025,   3926.10,19-JUN-2026
TATAGOLD,EQ,     17.70,29-JAN-2026,      8.00,29-JUL-2025
TATAINVEST,EQ,   1184.70,03-OCT-2025,    538.85,30-MAR-2026
TATAPOWER,EQ,    464.90,28-APR-2026,    342.50,27-JAN-2026
TATASTEEL,EQ,    224.40,15-MAY-2026,    150.48,23-JUN-2025
TATATECH,EQ,    784.00,09-JUN-2026,    507.40,30-MAR-2026
TATSILV,EQ,     35.10,29-JAN-2026,     10.11,30-JUN-2025
TATVA,EQ,   1610.00,18-NOV-2025,    905.00,23-JUN-2025
TBOTEK,EQ,   1764.80,21-NOV-2025,   1004.20,23-MAR-2026
TBZ,EQ,    217.95,06-AUG-2025,    110.50,30-MAR-2026
TCC,EQ,    526.40,25-FEB-2026,    310.00,23-MAR-2026
TCI,EQ,   1289.00,18-JUL-2025,    868.05,18-MAY-2026
TCIEXP,EQ,    780.00,24-SEP-2025,    447.55,27-MAR-2026
TCPLPACK,EQ,   3950.00,17-JUL-2025,   2200.00,23-MAR-2026
TCS,EQ,   3489.90,02-JUL-2025,   2055.00,23-JUN-2026
TDPOWERSYS,EQ,   1379.60,27-MAY-2026,    453.10,28-JUL-2025
TEAMGTY,EQ,    332.55,08-DEC-2025,    165.10,07-JUL-2025
TEAMLEASE,EQ,   2100.00,01-AUG-2025,   1065.20,16-MAR-2026
TECH,EQ,     49.41,22-JAN-2026,     29.10,22-JUN-2026
TECHM,EQ,   1854.00,03-FEB-2026,   1304.10,09-MAR-2026
TECHNOE,EQ,   1654.00,10-JUL-2025,    870.00,27-JAN-2026
TECHNVISN,EQ,   6198.00,29-APR-2026,   4825.00,13-MAY-2026
TECILCHEM,EQ,     22.87,12-SEP-2025,     10.60,17-JUN-2026
TEGA,EQ,   2125.00,17-SEP-2025,   1467.00,26-JUN-2025
TEJASNET,EQ,    731.90,26-JUN-2025,    294.00,27-JAN-2026
TEMBO,EQ,    837.00,11-NOV-2025,    433.35,30-MAR-2026
TENNIND,EQ,    657.00,06-MAY-2026,    438.05,18-DEC-2025
TERASOFT,EQ,    598.00,17-NOV-2025,    260.05,23-JUN-2025
TEXINFRA,EQ,    116.43,22-JUN-2026,     82.50,16-MAR-2026
TEXMOPIPES,EQ,     68.99,10-JUL-2025,     33.00,30-MAR-2026
TEXRAIL,EQ,    189.00,26-JUN-2025,     78.05,30-MAR-2026
TFCILTD,EQ,     84.61,08-MAY-2026,     45.23,26-JUN-2025
TFL,EQ,     21.50,04-JUL-2025,     10.72,30-MAR-2026
TGBHOTELS,EQ,     13.89,22-JUL-2025,      7.50,30-MAR-2026
THAKDEV,EQ,    148.99,14-MAY-2026,    115.10,15-JUN-2026
THANGAMAYL,EQ,   5764.20,08-JUN-2026,   1750.10,28-JUL-2025
THEINVEST,EQ,    184.17,24-JUL-2025,     89.00,30-MAR-2026
THEJO,EQ,   2485.80,30-JUL-2025,   1443.60,02-APR-2026
THELEELA,EQ,    511.00,22-JUN-2026,    384.00,23-JUN-2025
THEMISMED,EQ,    148.00,25-SEP-2025,     64.95,30-MAR-2026
THERMAX,EQ,   5075.00,29-MAY-2026,   2742.70,08-DEC-2025
THOMASCOOK,EQ,    188.29,23-JUL-2025,     86.35,17-MAR-2026
THOMASCOTT,EQ,    459.80,13-NOV-2025,    230.00,30-MAR-2026
THYROCARE,EQ,    578.25,09-JUN-2026,    318.07,24-JUN-2025
TI,EQ,    549.70,31-OCT-2025,    337.00,11-JUL-2025
TICL,EQ,     34.41,24-JUL-2025,     18.92,18-JUN-2026
TIIL,EQ,   3383.00,28-JUL-2025,   1868.50,21-JAN-2026
TIINDIA,EQ,   3419.90,16-SEP-2025,   2164.90,27-JAN-2026
TIJARIA,EQ,     10.35,03-JUL-2025,      3.55,27-JAN-2026
TIL,EQ,    409.00,04-JUL-2025,    161.25,30-MAR-2026
TIMETECHNO,EQ,    249.15,23-SEP-2025,    154.00,23-MAR-2026
TIMEX,EQ,    522.90,19-JUN-2026,    312.00,20-APR-2026
TIMKEN,EQ,   3925.00,22-JUN-2026,   2800.50,28-NOV-2025
TINNARUBR,EQ,   1068.60,08-OCT-2025,    527.45,30-MAR-2026
TIPSFILMS,EQ,    632.50,30-JUN-2025,    276.75,27-MAR-2026
TIPSMUSIC,EQ,    726.75,05-JUN-2026,    481.15,30-MAR-2026
TIRUMALCHM,EQ,    328.80,17-SEP-2025,    158.00,09-MAR-2026
TITAGARH,EQ,    971.00,18-JUN-2026,    568.70,30-MAR-2026
TITAN,EQ,   4605.00,08-MAY-2026,   3303.10,26-SEP-2025
TMB,EQ,    798.25,18-JUN-2026,    411.80,05-SEP-2025
TMCV,EQ,    509.00,27-FEB-2026,    306.30,14-NOV-2025
TMPV,EQ,    739.70,03-OCT-2025,    294.30,30-MAR-2026
TNIDETF,EQ,    103.26,23-DEC-2025,     74.50,30-MAR-2026
TNPETRO,EQ,    129.89,03-NOV-2025,     78.67,17-MAR-2026
TNPL,EQ,    190.77,07-JUL-2025,    121.51,30-MAR-2026
TNTELE,EQ,     26.00,14-JUL-2025,      7.81,18-MAR-2026
TOLINS,EQ,    202.00,12-SEP-2025,     83.04,30-MAR-2026
TOP100CASE,EQ,     11.57,05-JAN-2026,      9.48,02-APR-2026
TOP10ADD,EQ,    103.43,01-JUL-2025,     83.05,02-APR-2026
TOP15IETF,EQ,     11.36,30-MAR-2026,      9.15,30-MAR-2026
TOP20,EQ,      9.99,28-JAN-2026,      8.00,09-APR-2026
TORNTPHARM,EQ,   4712.90,25-MAY-2026,   3140.10,23-JUN-2025
TORNTPOWER,EQ,   1824.10,27-APR-2026,   1188.00,06-OCT-2025
TOTAL,EQ,     87.89,04-DEC-2025,     45.56,30-MAR-2026
TOUCHWOOD,EQ,    130.00,27-JUN-2025,     63.00,30-MAR-2026
TPHQ,EQ,       .93,16-JUL-2025,       .44,30-MAR-2026
TPLPLASTEH,EQ,     83.44,01-JUL-2025,     50.01,30-MAR-2026
TRACXN,EQ,     63.89,10-JUL-2025,     25.39,30-MAR-2026
TRANSPEK,EQ,   1269.00,20-MAY-2026,    961.00,11-JUN-2026
TRANSRAILL,EQ,    855.80,13-AUG-2025,    450.05,27-JAN-2026
TRAVELFOOD,EQ,   1445.00,27-NOV-2025,   1008.50,04-AUG-2025
TREEHOUSE,EQ,     11.00,26-FEB-2026,      6.19,31-JUL-2025
TREJHARA,EQ,    284.85,02-DEC-2025,    130.38,09-JUN-2026
TREL,EQ,     36.90,17-JUL-2025,     21.47,11-MAR-2026
TRENT,EQ,   4174.00,30-JUN-2025,   2183.67,30-MAR-2026
TRF,EQ,    405.00,18-SEP-2025,    215.50,24-MAR-2026
TRIDENT,EQ,     33.66,25-JUL-2025,     21.98,17-MAR-2026
TRIGYN,EQ,    102.40,22-SEP-2025,     37.55,30-MAR-2026
TRITURBINE,EQ,    787.60,29-MAY-2026,    428.35,23-MAR-2026
TRIVENI,EQ,    435.00,23-APR-2026,    317.55,21-JAN-2026
TRU,EQ,     20.84,11-JUL-2025,      4.55,30-MAR-2026
TRUALT,EQ,    549.00,03-OCT-2025,    310.20,27-JAN-2026
TSFINV,EQ,    701.50,14-OCT-2025,    331.70,30-MAR-2026
TTKHLTCARE,EQ,   1398.90,14-JUL-2025,    735.00,30-MAR-2026
TTKPRESTIG,EQ,    771.20,28-OCT-2025,    423.00,30-MAR-2026
TTL,EQ,     15.60,27-JUN-2025,      6.42,27-JAN-2026
TTML,EQ,     69.75,26-JUN-2025,     31.22,30-MAR-2026
TVSELECT,EQ,    739.35,27-OCT-2025,    336.20,05-MAR-2026
TVSHLTD,EQ,  16297.00,18-NOV-2025,  10652.00,23-JUN-2025
TVSMOTOR,EQ,   3970.00,26-FEB-2026,   2728.70,25-JUL-2025
TVSSCS,EQ,    142.30,22-JUN-2026,     90.32,30-MAR-2026
TVSSRICHAK,EQ,   4775.80,25-NOV-2025,   2780.10,12-AUG-2025
TVTODAY,EQ,    182.60,25-JUN-2025,     93.50,23-MAR-2026
TVVISION,EQ,     12.40,19-DEC-2025,      4.26,08-JUN-2026
TWCGOLDETF,EQ,    187.98,29-JAN-2026,    123.31,23-MAR-2026
UBL,EQ,   2110.00,23-JUL-2025,   1276.00,02-JUN-2026
UCAL,EQ,    166.00,01-JUL-2025,     77.00,30-MAR-2026
UCOBANK,EQ,     34.20,31-OCT-2025,     22.22,30-MAR-2026
UDS,EQ,    303.95,17-JUL-2025,    125.10,30-MAR-2026
UEL,EQ,    220.00,12-FEB-2026,     84.43,28-JUL-2025
UFBL,EQ,    709.00,23-JUN-2026,    172.34,30-JAN-2026
UFLEX,EQ,    620.45,26-JUN-2025,    330.00,30-MAR-2026
UFO,EQ,     92.97,20-NOV-2025,     53.75,30-MAR-2026
UGARSUGAR,EQ,     52.50,30-JUN-2025,     33.75,27-FEB-2026
UGROCAP,EQ,    192.50,06-OCT-2025,     80.12,30-MAR-2026
UJJIVANSFB,EQ,     68.00,23-JAN-2026,     41.32,14-AUG-2025
ULTRACEMCO,EQ,  13110.00,10-FEB-2026,  10325.00,23-MAR-2026
ULTRAMAR,EQ,    443.00,11-MAY-2026,    364.10,18-JUN-2026
UMIYA-MRO,EQ,    110.90,17-OCT-2025,     67.34,23-JUN-2025
UNICHEMLAB,EQ,    657.95,23-JUL-2025,    278.20,30-MAR-2026
UNIECOM,EQ,    155.80,04-SEP-2025,     78.51,30-MAR-2026
UNIENTER,EQ,    168.50,23-JUL-2025,     87.51,30-MAR-2026
UNIMECH,EQ,   1350.00,24-JUN-2025,    695.00,30-MAR-2026
UNIONBANK,EQ,    205.49,27-FEB-2026,    124.64,29-AUG-2025
UNIONGOLD,EQ,    177.00,29-JAN-2026,     93.75,04-AUG-2025
UNIPARTS,EQ,    705.80,19-JUN-2026,    335.00,08-AUG-2025
UNITDSPR,EQ,   1488.00,31-OCT-2025,   1210.80,07-APR-2026
UNITECH,EQ,      9.43,26-JUN-2025,      3.10,30-MAR-2026
UNITEDTEA,EQ,    590.00,13-APR-2026,    412.00,10-NOV-2025
UNIVASTU,EQ,    106.67,14-JUL-2025,     56.02,30-MAR-2026
UNIVCABLES,EQ,   1391.00,22-JUN-2026,    576.00,16-MAR-2026
UNOMINDA,EQ,   1382.00,07-OCT-2025,    994.00,16-MAR-2026
UPL,EQ,    812.20,02-JAN-2026,    565.15,30-MAR-2026
URAVIDEF,EQ,    553.95,17-JUL-2025,    108.03,30-MAR-2026
URBANCO,EQ,    201.18,22-SEP-2025,    100.70,04-MAR-2026
URJA,EQ,     16.18,08-JUL-2025,      8.00,30-MAR-2026
USHAMART,EQ,    527.50,04-JUN-2026,    308.85,23-JUN-2025
USK,EQ,     39.78,30-JUN-2025,     18.97,01-APR-2026
UTIAMC,EQ,   1494.80,22-JUL-2025,    896.50,23-MAR-2026
UTKARSHBNK,EQ,     22.03,24-OCT-2025,     10.12,30-MAR-2026
UTLSOLAR,EQ,    365.00,05-JUN-2026,    172.00,05-MAR-2026
UTTAMSUGAR,EQ,    306.90,25-JUN-2025,    181.10,16-MAR-2026
UYFINCORP,EQ,     23.30,03-JUL-2025,     11.16,29-AUG-2025
V2RETAIL,EQ,    259.25,04-JUN-2026,    158.56,10-SEP-2025
VADILALIND,EQ,   6400.00,23-JUN-2026,   3996.00,27-JAN-2026
VAIBHAVGBL,EQ,    293.25,30-OCT-2025,    174.13,30-MAR-2026
VAKRANGEE,EQ,     10.60,01-JUL-2025,      4.61,30-MAR-2026
VAL30IETF,EQ,     17.70,25-FEB-2026,     12.27,01-SEP-2025
VALUE,EQ,     19.69,17-APR-2026,     14.83,02-APR-2026
VARDHACRLC,EQ,     54.25,18-JUL-2025,     27.01,30-MAR-2026
VARDMNPOLY,EQ,     12.45,25-JUN-2025,      5.10,12-JAN-2026
VARROC,EQ,    694.70,01-DEC-2025,    462.00,30-MAR-2026
VASWANI,EQ,     69.99,13-NOV-2025,     42.50,23-JUN-2025
VBL,EQ,    555.80,17-JUN-2026,    381.00,23-MAR-2026
VCL,EQ,      2.66,10-DEC-2025,       .80,04-JUL-2025
VEDL,EQ,    795.00,21-APR-2026,    268.70,30-APR-2026
VEEDOL,EQ,   2035.00,19-SEP-2025,   1238.20,30-MAR-2026
VELJAN,EQ,   1350.00,22-JUN-2026,    812.00,06-MAY-2026
VENKEYS,EQ,   1800.00,13-MAY-2026,   1165.00,30-MAR-2026
VENTIVE,EQ,    838.20,21-JUL-2025,    542.60,30-MAR-2026
VENUSPIPES,EQ,   1699.50,23-JUN-2026,    890.00,30-MAR-2026
VERANDA,EQ,    272.50,28-OCT-2025,    130.02,19-MAR-2026
VESUVIUS,EQ,    607.90,20-FEB-2026,    430.30,30-MAR-2026
VGL,EQ,     98.48,21-AUG-2025,     43.70,30-MAR-2026
VGUARD,EQ,    409.75,24-JUL-2025,    290.00,02-MAR-2026
VHL,EQ,   4275.00,27-OCT-2025,   2870.00,30-MAR-2026
VIDHIING,EQ,    437.20,01-JUL-2025,    258.60,30-MAR-2026
VIDYAWIRES,EQ,    117.35,29-MAY-2026,     42.51,01-FEB-2026
VIJAYA,EQ,   1427.80,05-JUN-2026,    848.00,30-MAR-2026
VIKASECO,EQ,      2.63,02-JUL-2025,       .99,30-MAR-2026
VIKASLIFE,EQ,      2.64,01-JUL-2025,      1.05,30-MAR-2026
VIKRAN,EQ,    118.40,20-NOV-2025,     51.10,30-MAR-2026
VIMTALABS,EQ,    902.65,05-SEP-2025,    376.05,30-MAR-2026
VINATIORGA,EQ,   2040.00,08-JUL-2025,   1203.00,13-APR-2026
VINCOFE,EQ,    179.85,08-JAN-2026,    118.56,23-JUN-2025
VINDHYATEL,EQ,   2484.90,22-JUN-2026,    963.90,30-MAR-2026
VINNY,EQ,      1.53,11-DEC-2025,       .94,12-MAY-2026
VINYLINDIA,EQ,    328.90,14-JUL-2025,    161.00,30-MAR-2026
VIPIND,EQ,    492.30,15-JUL-2025,    278.25,18-MAY-2026
VIPULLTD,EQ,     13.69,02-MAR-2026,      7.38,03-DEC-2025
VIRINCHI,EQ,     32.69,18-SEP-2025,     13.81,30-MAR-2026
VISAKAIND,EQ,     98.10,01-JUL-2025,     50.20,30-MAR-2026
VISHNU,EQ,    652.00,02-JUN-2026,    443.70,30-SEP-2025
VISHWARAJ,EQ,     10.20,02-SEP-2025,      4.14,30-MAR-2026
VIVIDHA,EQ,       .91,29-SEP-2025,       .43,30-MAR-2026
VIYASH,EQ,    278.90,23-JUN-2026,    166.00,04-AUG-2025
VLSFINANCE,EQ,    339.00,05-DEC-2025,    198.81,12-NOV-2025
VMART,EQ,    945.00,23-JUN-2025,    457.90,30-MAR-2026
VMM,EQ,    157.60,26-AUG-2025,     98.77,23-MAR-2026
VOLTAMP,EQ,  12863.00,04-MAY-2026,   6666.00,27-JAN-2026
VOLTAS,EQ,   1582.50,27-FEB-2026,   1186.80,02-APR-2026
VRAJ,EQ,    183.00,30-JUN-2025,     93.00,30-MAR-2026
VRLLOG,EQ,    324.50,17-JUL-2025,    225.00,02-APR-2026
VSSL,EQ,    324.00,28-OCT-2025,    206.40,30-MAR-2026
VSTIND,EQ,    319.10,02-JUL-2025,    200.00,30-MAR-2026
VSTL,EQ,    204.99,08-JUL-2025,    100.80,02-MAR-2026
VSTTILLERS,EQ,   6374.00,01-JAN-2026,   3611.10,23-JUN-2025
VTL,EQ,    670.05,19-JUN-2026,    383.70,11-AUG-2025
WAAREEENER,EQ,   3865.00,12-SEP-2025,   2403.00,21-JAN-2026
WAAREEINDO,EQ,    725.00,13-OCT-2025,    191.07,23-JUN-2025
WAAREERTL,EQ,   1358.00,27-OCT-2025,    779.50,30-MAR-2026
WABAG,EQ,   2126.00,23-JUN-2026,   1033.00,27-JAN-2026
WAKEFIT,EQ,    224.00,12-FEB-2026,    111.40,08-JUN-2026
WALCHANNAG,EQ,    315.80,19-JUN-2026,    131.15,30-MAR-2026
WANBURY,EQ,    315.20,29-MAY-2026,    161.50,27-JAN-2026
WCIL,EQ,    147.29,22-SEP-2025,     77.02,30-MAR-2026
WEALTH,EQ,   1387.95,25-JUN-2025,    774.95,05-FEB-2026
WEBELSOLAR,EQ,    157.30,12-AUG-2025,     50.40,09-MAR-2026
WEIZMANIND,EQ,    128.90,01-JUL-2025,     65.21,30-MAR-2026
WEL,EQ,    184.00,10-JUL-2025,     75.01,06-APR-2026
WELCORP,EQ,   1439.00,23-JUN-2026,    710.00,02-FEB-2026
WELENT,EQ,    587.70,23-JUN-2026,    412.00,30-MAR-2026
WELSPLSOL,EQ,     63.25,18-JUN-2026,     36.00,20-APR-2026
WELSPUNLIV,EQ,    165.50,18-JUN-2026,    107.10,30-MAR-2026
WENDT,EQ,  12990.00,21-JUL-2025,   5841.50,30-MAR-2026
WESTLIFE,EQ,    819.20,09-JUL-2025,    398.40,23-MAR-2026
WEWORK,EQ,    678.90,18-JUN-2026,    420.00,30-MAR-2026
WHEELS,EQ,   1744.00,22-MAY-2026,    705.85,27-JAN-2026
WHIRLPOOL,EQ,   1473.80,23-JUL-2025,    756.85,02-FEB-2026
WILLAMAGOR,EQ,     41.00,09-JUL-2025,     21.11,30-MAR-2026
WINDLAS,EQ,   1097.90,19-AUG-2025,    697.40,16-MAR-2026
WINDMACHIN,EQ,    400.50,27-JUN-2025,    200.65,30-MAR-2026
WIPL,EQ,    193.20,30-OCT-2025,    133.10,20-JAN-2026
WIPRO,EQ,    273.10,22-DEC-2025,    174.00,23-JUN-2026
WOCKPHARMA,EQ,   2422.30,01-JUN-2026,   1086.70,23-MAR-2026
WONDERLA,EQ,    680.70,23-JUL-2025,    455.00,02-MAR-2026
WORTHPERI,EQ,    186.00,24-JUL-2025,    109.00,27-MAR-2026
WPIL,EQ,    500.95,23-JUN-2026,    383.55,15-MAY-2026
WSI,EQ,    101.49,04-JUL-2025,     59.25,16-MAR-2026
WSTCSTPAPR,EQ,    583.00,18-JUL-2025,    375.00,09-MAR-2026
XCHANGING,EQ,    103.00,30-OCT-2025,     47.50,30-MAR-2026
XELPMOC,EQ,    155.50,19-NOV-2025,     79.01,15-JUN-2026
XPROINDIA,EQ,   1492.90,17-JUN-2026,    788.05,16-MAR-2026
XTGLOBAL,EQ,     46.25,17-SEP-2025,     25.20,27-JAN-2026
YASHO,EQ,   3025.00,23-JUN-2026,   1130.00,09-JAN-2026
YATHARTH,EQ,    889.90,25-MAY-2026,    485.00,23-JUN-2025
YATRA,EQ,    202.00,17-NOV-2025,     81.80,08-JUL-2025
YESBANK,EQ,     25.78,18-JUN-2026,     17.20,30-MAR-2026
YUKEN,EQ,   1193.30,27-JUN-2025,    584.10,30-MAR-2026
ZAGGLE,EQ,    431.95,17-JUL-2025,    186.05,30-MAR-2026
ZEEL,EQ,    151.70,04-JUL-2025,     68.00,23-MAR-2026
ZEEMEDIA,EQ,     16.46,24-JUN-2025,      6.65,30-MAR-2026
ZENITHEXPO,EQ,    351.65,04-SEP-2025,    174.00,17-MAR-2026
ZENITHSTL,EQ,     10.33,23-OCT-2025,      4.41,29-JAN-2026
ZENSARTECH,EQ,    881.00,02-JUL-2025,    438.40,11-JUN-2026
ZENTEC,EQ,   2065.00,24-JUN-2025,   1223.00,14-JAN-2026
ZFCVINDIA,EQ,  16665.00,16-FEB-2026,  12302.00,06-NOV-2025
ZFSTEERING,EQ,    894.98,22-APR-2026,    620.65,03-JUN-2026
ZODIACLOTH,EQ,    119.45,16-SEP-2025,     58.50,30-MAR-2026
ZOTA,EQ,   1740.00,21-NOV-2025,    925.30,23-JUN-2025
ZSARACOM,EQ,  10489.60,21-APR-2026,   9000.00,05-JUN-2026
ZUARI,EQ,    393.55,21-AUG-2025,    175.10,30-MAR-2026
ZUARIIND,EQ,    416.00,25-SEP-2025,    210.00,30-MAR-2026
ZYDUSLIFE,EQ,   1124.50,23-JUN-2026,    835.50,02-APR-2026
ZYDUSWELL,EQ,    552.40,13-APR-2026,    367.55,02-MAR-2026
